Datetime,Open,High,Low,Close,Volume,ADX,DI_positive,DI_negative,SMA_10,SMA_50,ROC,SMA,RSI,MACD_line,Signal_line,MACD_hist,K,D,OBV,Sideways,Uptrend,Downtrend
2024-12-14 04:00:00+00:00,102086.7578125,102127.5859375,101625.25,101701.8046875,112828416,17.925722946874078,25.773694169413798,16.09144065078026,101666.2125,100749.46015625,0.1406741651861019,101666.2125,56.189159329524124,414.039751448945,348.98761982865125,65.05213162029378,67.55496785628877,76.2744242969882,32097071104,0,1,0
2024-12-14 05:00:00+00:00,101694.0625,101789.2578125,101667.859375,101694.296875,36761600,18.297260444395736,25.367256112890107,15.837686810846414,101682.084375,100765.1959375,0.15631835946667094,101682.084375,70.21075133307586,394.3711746139452,358.06433078571007,36.30684382823512,66.46324229227352,72.1715292755396,32060309504,0,1,0
2024-12-14 06:00:00+00:00,101701.5859375,101986.6875,101694.2578125,101900.9375,0,18.987181823912042,27.023627706113274,15.215257482847894,101704.84375,100788.85890625,0.2238480034251849,101704.84375,63.616220588752505,390.9512149020593,364.64170760897997,26.30950729307932,61.183272406730445,65.06716085176426,32060309504,0,1,0
2024-12-14 07:00:00+00:00,101898.984375,101910.4296875,101656.4375,101858.4296875,0,19.510895932886537,26.065447778181227,15.203737016080277,101749.221875,100811.626875,0.4375908774889599,101749.221875,51.88422874006136,380.4255381902476,367.7984737252335,12.627064465014087,49.1831259367516,58.943213545251865,32060309504,0,1,0
2024-12-14 08:00:00+00:00,101813.1953125,101840.8984375,101628.6328125,101819.3203125,0,19.906727772720966,25.195031956418646,15.100081786669476,101799.86328125,100836.29046875,0.4998514811630922,101799.86328125,54.65901370766853,364.7237554420717,367.1835300686012,-2.4597746265295086,46.51301718022434,52.29313850790214,32060309504,0,1,0
2024-12-14 09:00:00+00:00,101791.03125,101791.03125,101490.75,101550.1015625,0,19.820271942592854,23.962865929574573,16.413888210952685,101809.49140625,100856.97453125,0.09490155196071735,101809.49140625,50.238852071036334,326.7892533126869,359.1046747174184,-32.31542140473147,28.132684030018723,41.276275715664895,32060309504,0,1,0
2024-12-14 10:00:00+00:00,101537.328125,101580.6640625,101342.5546875,101542.6171875,0,19.268910090950595,23.08190074895398,18.098567452107194,101838.68359375,100867.92640625,0.2883159212872689,101838.68359375,47.75382104129919,292.747351323138,345.83321003856236,-53.085858715424365,27.621704367862687,34.089135192701924,32060309504,1,0,0
2024-12-14 11:00:00+00:00,101537.4375,101679.9765625,101477.2890625,101573.109375,0,18.998989947512644,23.926842517478793,17.508496818174617,101777.06015625,100881.60859375,-0.6030319330629814,101777.06015625,52.95440575412143,265.1726185434818,329.70109173954626,-64.52847319606445,29.703493116709247,28.48596050486356,32060309504,1,0,0
2024-12-14 12:00:00+00:00,101556.6875,101610.6875,101268.2265625,101277.4375,0,18.085295706192984,22.586902852119493,19.946725459960017,101703.47578125,100894.08375,-0.7213215191036707,101703.47578125,49.38330299654975,216.96021266905882,307.1529159254488,-90.19270325638996,9.076291444681466,22.13382964308448,32060309504,1,0,0
2024-12-14 13:00:00+00:00,101291.3828125,101383.4921875,100859.5546875,101144.1875,779816960,17.447982563792536,20.678894403444037,24.850734062882267,101606.22421875,100911.7921875,-0.9523570534876686,101606.22421875,44.60201193650932,166.084849549894,278.9393026503378,-112.85445310044383,16.328222687324374,18.369335749571704,31280492544,1,0,0
2024-12-14 14:00:00+00:00,101162.1171875,101485.4296875,101162.1171875,101437.203125,0,16.564413800244157,21.193148478900007,23.46067869746908,101579.7640625,100923.1546875,-0.26017391069218826,101579.7640625,53.1526748808156,147.7069954797771,252.69284121622567,-104.98584573644857,33.137333112235524,19.5139490814138,31280492544,1,0,0
2024-12-14 15:00:00+00:00,101416.171875,101706.484375,101358.0703125,101604.9296875,0,15.621716696520894,23.641333300726078,22.10133574437379,101570.82734375,100936.4496875,-0.08787826873895184,101570.82734375,36.63895805127582,145.00501794874435,231.15527656272943,-86.15025861398507,51.92696002394754,33.79750527450249,31280492544,1,0,0
2024-12-14 16:00:00+00:00,101610.8828125,101610.8828125,101422.9921875,101609.359375,0,14.746355100206433,22.871704830170145,21.381840908367096,101541.66953125,100937.2459375,-0.28613880515083584,101541.66953125,39.97898964212615,141.58897053188412,213.24201535656036,-71.65304482467624,52.235556644079786,45.76661659342096,31280492544,1,0,0
2024-12-14 17:00:00+00:00,101624.546875,101683.8984375,100915.6796875,100971.7109375,0,14.753591116972022,20.00425391295699,26.980370952819854,101452.99765625,100922.0059375,-0.8705403693346134,101452.99765625,27.54566430416517,86.43248867295915,187.88011001984015,-101.447621346881,8.844912142346649,37.66914293679134,31280492544,1,0,0
2024-12-14 18:00:00+00:00,100988.875,101120.7109375,100837.2421875,100881.71875,0,14.933680604861497,19.054939658479768,27.01312613367069,101359.2375,100908.85421875,-0.9208483808596922,101359.2375,31.56857856237336,35.05487126427761,157.31506226872764,-122.26019100445004,3.8693935254096745,21.64995410394538,31280492544,1,0,0
2024-12-14 19:00:00+00:00,100874.78125,101312.3828125,100874.78125,101299.34375,0,14.51639994414127,20.86446713290418,25.037785839386167,101334.16171875,100902.67890625,-0.24693014447225212,101334.16171875,42.505099983395404,27.717081252019852,131.39546606538607,-103.67838481336622,40.202135540919876,17.638813736225412,31280492544,1,0,0
2024-12-14 20:00:00+00:00,101315.875,101386.3671875,100664.5390625,100705.8359375,0,14.623390796556595,18.465776348166422,25.50782907520459,101250.48359375,100898.92734375,-0.8240690196657731,101250.48359375,30.224549156486333,-25.693116181602818,99.97774961598829,-125.6708657975911,3.3146469016893034,15.795391989339628,31280492544,1,0,0
2024-12-14 21:00:00+00:00,100736.875,101151.6484375,100736.875,101064.0546875,0,14.72273944522797,17.154068171403612,23.69589182769556,101199.578125,100931.14484375,-0.5011707238582308,101199.578125,38.09886091772671,-38.670058761301334,72.24818794053037,-110.9182467018317,33.96203859896131,25.826273680523503,31280492544,1,0,0
2024-12-14 22:00:00+00:00,101071.6953125,101207.4140625,100891.4765625,101145.03125,0,14.625319224053138,17.179614737503847,22.47732886578388,101186.3375,100953.24328125,-0.13073617704831839,101186.3375,40.023118981840035,-41.936825791723095,49.41118519407967,-91.34801098580277,42.653841085782055,26.643508862144234,31280492544,0,1,0
2024-12-14 23:00:00+00:00,101121.484375,101425.4453125,101043.1484375,101373.125,0,13.823108713303808,19.68251132311327,21.06565572591406,101209.23125,100983.9703125,0.22634765838620238,101209.23125,47.349168345889474,-25.82283331034705,34.36438149319433,-60.18721480354138,68.00605837938352,48.207312688042315,31280492544,1,0,0
2024-12-15 00:00:00+00:00,101393.6796875,101512.9765625,101227.953125,101416.4921875,0,12.863683440497834,20.21189771938736,20.054394148107214,101207.16015625,101003.55421875,-0.020417496600806443,101207.16015625,48.130936337913376,-9.44414238727768,25.602676717099925,-35.046819104377605,72.16819500783541,60.94269815766702,31280492544,0,1,0
2024-12-15 01:00:00+00:00,101414.109375,102124.21875,101403.2265625,102096.84375,0,13.50885244787818,27.678984717800546,17.73509526491409,101256.3515625,101044.34453125,0.4841438934242164,101256.3515625,56.50783604112951,57.76884992205305,32.03591135809056,25.73293856396249,98.12458854949983,79.4329473122396,31280492544,0,1,0
2024-12-15 02:00:00+00:00,102097.3203125,102097.3203125,101746.921875,101820.15625,0,14.107937954731359,26.099224883898835,16.722876376267003,101277.43125,101078.9859375,0.20745812816517425,101277.43125,56.77570002301872,87.69832996091282,43.16839507865502,44.5299348822578,79.16923126328015,83.15400494020514,31280492544,0,1,0
2024-12-15 03:00:00+00:00,101794.4375,101889.9765625,101705.8046875,101733.4765625,0,14.520011284014734,25.28244357602254,16.898210009641765,101353.6078125,101125.4640625,0.7544347004989562,101353.6078125,57.443675801565135,103.23332267646038,55.1813805982161,48.051942078244274,73.23096355685911,83.50826112321305,31280492544,0,1,0
2024-12-15 04:00:00+00:00,101697.9375,102731.3046875,101697.9375,102280.8828125,1584652288,16.43299347147849,34.209317316119645,14.210910222543497,101493.52421875,101182.426875,1.3869351948367752,101493.52421875,60.0135008076376,157.8959001448966,75.72428450755221,82.17161563734437,78.2064366877594,76.86887716929958,32865144832,0,1,0
2024-12-15 05:00:00+00:00,102323.375,102429.8125,102077.5390625,102122.40625,288477184,18.209334074123404,32.32225196978016,13.427003429750913,101575.83046875,101229.6359375,0.8125052636384923,101575.83046875,56.1553630471914,186.28131740094977,97.83569108623173,88.44562631471804,70.53858308195929,73.99199444219262,32576667648,0,1,0
2024-12-15 06:00:00+00:00,102113.9140625,102120.6171875,101758.3125,101759.6484375,0,18.79619612179423,30.452502050684842,17.722154925408766,101681.21171875,101264.38015625,1.0464264460840347,101681.21171875,51.647260103886055,177.45979527526652,113.7605119240387,63.69928335122782,52.98662614441345,67.24388197137739,32576667648,0,1,0
2024-12-15 07:00:00+00:00,101753.9140625,101877.3828125,101539.265625,101703.4609375,12726272,18.689300220194003,28.787102029329,20.295910870582848,101745.15234375,101299.4003125,0.6326742499864141,101745.15234375,59.19208136891981,164.04381873812235,123.81717328685545,40.226645451266904,50.26800632026188,57.93107184887822,32563941376,0,1,0
2024-12-15 08:00:00+00:00,101718.0390625,101969.0234375,101621.828125,101955.5390625,174641152,18.77609847424353,28.650660051787792,19.13848187332198,101826.203125,101342.69671875,0.8013323071665964,101826.203125,62.96128653845791,171.77207706397166,133.40815404227868,38.36392302169298,62.46475093178502,55.239794465486796,32738582528,0,1,0
2024-12-15 09:00:00+00:00,101971.0546875,102197.859375,101927.6640625,102196.34375,188510208,19.303443774228707,31.206967568354788,18.2654984820453,101908.525,101381.8303125,0.8120680407159195,101908.525,61.30978179497081,195.07895449108037,145.742314132039,49.336640359041354,74.11603275044794,62.28293000083162,32927092736,0,1,0
2024-12-15 10:00:00+00:00,102194.890625,102384.3359375,102145.40625,102278.9296875,0,20.13138121849816,33.15691242617499,17.505101948164196,101994.76875,101422.17015625,0.8503917670565014,101994.76875,72.76762898068286,217.70425854514178,160.13470301465958,57.569555530482205,77.31807730123352,71.29962032782217,32927092736,0,1,0
2024-12-15 11:00:00+00:00,102253.4140625,102617.5390625,102209.59375,102617.5390625,636911616,21.29262680943984,34.863997512159095,16.260424038077176,102046.83828125,101471.8340625,0.5100013804295492,102046.83828125,72.61217044813596,259.96125021269836,180.10001245426736,79.861237758431,93.81650799582162,81.75020601583437,33564004352,0,1,0
2024-12-15 12:00:00+00:00,102632.953125,103234.046875,102532.078125,102895.6171875,2692743168,23.209565872196894,41.02991942168087,14.367342587359799,102154.384375,101519.18078125,1.056235795650726,102154.384375,74.09838745410471,312.28892885538517,206.53779573449094,105.75113312089422,84.5529267031576,85.2291706667376,36256747520,0,1,0
2024-12-15 13:00:00+00:00,102887.7578125,102887.7578125,102441.53125,102777.7890625,0,24.689452589198314,37.95187012220037,14.785436613953367,102258.815625,101565.938125,1.0265180501901223,102258.815625,69.94185930439681,340.3281551023829,233.29586760806936,107.03228749431352,77.25640626216995,85.2086136537164,36256747520,0,1,0
2024-12-15 14:00:00+00:00,102750.9921875,102993.8828125,102623.5703125,102919.4765625,747241472,26.202073316616843,37.377402833870484,13.87150540938539,102322.675,101619.58046875,0.6243529899626129,102322.675,70.75819831329252,369.72053286770824,260.5808006599972,109.13973220771106,82.81806737929122,81.5424667815396,37003988992,0,1,0
2024-12-15 15:00:00+00:00,102930.90625,102951.265625,102737.53125,102737.53125,548696064,27.60664970636262,35.99445548226314,13.358265852480367,102384.1875,101668.48796875,0.602340879526622,102384.1875,60.261466696029956,374.0212536823092,283.26889126445957,90.75236241784961,70.70326185164015,76.92591183103379,36455292928,0,1,0
2024-12-15 16:00:00+00:00,102679.0859375,103354.046875,102579.9609375,102992.4609375,1134481408,29.421519197311827,38.01710773216746,11.67364391037716,102507.46875,101708.56875,1.2114944567218942,102507.46875,68.9078065659124,393.4646851823054,305.30805004802875,88.15663513427666,80.07550841182649,77.86561254758597,37589774336,0,1,0
2024-12-15 17:00:00+00:00,103065.328125,103271.2734375,102968.390625,103108.046875,0,31.10675515319323,36.098812609848316,11.084606618778588,102647.92734375,101774.1303125,1.381060117868715,102647.92734375,71.9652840025268,413.4347454972158,326.9333891378662,86.50135635934959,86.44464725431784,79.07447250592817,37589774336,0,1,0
2024-12-15 18:00:00+00:00,103114.90625,103280.421875,102979.953125,103142.1484375,0,32.68325110101638,34.408104592569735,10.517631917212912,102766.58828125,101819.521875,1.163849836812293,102766.58828125,66.46366232183607,427.0896496402129,346.96464123833556,80.12500840187732,88.32374769686429,84.94796778766955,37589774336,0,1,0
2024-12-15 19:00:00+00:00,103144.65625,103366.15625,103144.65625,103219.859375,0,34.260192388299615,34.56056050255282,10.102743545394704,102868.93984375,101848.96921875,1.0015188287986085,102868.93984375,71.64695222303723,439.1199809507816,365.3957091808248,73.72427176995683,91.99202880577484,88.92014125231901,37589774336,0,1,0
2024-12-15 20:00:00+00:00,103212.765625,103342.1953125,103095.0625,103095.0625,0,35.49651723266084,33.01333156698013,10.54885879150662,102950.553125,101879.69171875,0.7979481355481407,102950.553125,79.06954596319136,433.5859316273709,379.03375367013405,54.552177957236836,85.1609206216163,88.49223237475182,37589774336,0,1,0
2024-12-15 21:00:00+00:00,103099.484375,103125.9765625,102677.109375,102831.0859375,793513984,34.937613407945015,30.355185603014995,17.196694234064022,102971.9078125,101905.601875,0.2080997819192854,102971.9078125,72.51001235168619,403.25102838344174,383.87720861279564,19.373819770646094,69.32513414011484,82.15936118916868,36796260352,0,1,0
2024-12-15 22:00:00+00:00,102811.59375,103316.7578125,102640.2265625,103250.234375,1067593728,34.7902389217201,30.106069483692323,15.209019269039517,103007.36953125,101937.1396875,0.344637796237525,103007.36953125,74.22899566945136,408.3252555673971,388.76681800371597,19.55843756368114,91.94143172918692,82.1424954969727,37863854080,0,1,0
2024-12-15 23:00:00+00:00,103247.34375,104971.7265625,103247.34375,104255.5703125,6481620992,36.58037616018898,45.9708231277935,11.545851095363705,103155.14765625,101993.958125,1.437841058345154,103155.14765625,79.96266900686372,487.84524900635006,408.58250420424287,79.26274480210719,74.66117881852784,78.64258156260989,44345475072,0,1,0
2024-12-16 00:00:00+00:00,104447.6640625,106408.8828125,104313.3984375,105334.125,6662959104,39.02603874375059,51.05255321933678,8.721076480710739,103396.6125,102074.3825,2.3461530491108302,103396.6125,84.46520826392965,630.6262987027003,452.9912631039344,177.6350355987659,74.40619598927645,80.33626884566375,51008434176,0,1,0
2024-12-16 01:00:00+00:00,105405.1328125,105467.1640625,104938.1328125,105451.3828125,1779040256,41.29701114277208,47.948750613279735,8.190867936739224,103667.99765625,102154.33375,2.6415386173687136,103667.99765625,83.64860853432282,744.6590685627743,511.32482419570243,233.3342443670719,75.86551166651242,74.97762882477225,52787474432,0,1,0
2024-12-16 02:00:00+00:00,105482.375,105487.2734375,104466.546875,104547.0078125,1779896320,42.25675185269606,42.57097148699127,12.453963907539345,103823.45234375,102220.26,1.509379289366978,103823.45234375,67.06957423372731,753.3709644076007,559.7340522380822,193.6369121695185,53.070077842389345,67.78059516605943,51007578112,0,1,0
2024-12-16 03:00:00+00:00,104525.53125,104950.875,104311.125,104537.1875,2007810048,42.79047662693535,39.57503543307839,13.287218652519472,103966.36640625,102267.216875,1.3860611933931561,103966.36640625,68.60133379367993,750.8277129821217,597.9527843868901,152.8749285952316,51.1169103574358,60.017499955445864,48999768064,0,1,0
2024-12-16 04:00:00+00:00,104537.8984375,104703.203125,104453.6328125,104601.71875,0,43.28607820301469,38.43857690852152,12.90565556002795,104112.3234375,102318.985625,1.4151055941833917,104112.3234375,68.08057568454905,745.4264879271941,627.447525094951,117.97896283224316,52.80227381239008,52.32975400407175,48999768064,0,1,0
2024-12-16 05:00:00+00:00,104634.2421875,105026.421875,104526.046875,104956.609375,356306944,44.0061148989635,39.96570999465851,12.152172377863224,104285.9984375,102375.78375,1.6825734994371087,104285.9984375,72.99555377087509,761.0102333880059,654.160066753562,106.8501666344439,62.070956658001805,55.33004694260924,49356075008,0,1,0
2024-12-16 06:00:00+00:00,104998.9765625,105268.8828125,104973.3359375,105058.6875,997126144,44.858684652136965,41.38833676602995,11.693337826046674,104482.3609375,102442.92140625,1.9046741447971867,104482.3609375,72.11209339890341,772.6902236094757,677.8660981247448,94.82412548473087,64.17303083824639,59.68208710287943,50353201152,0,1,0
2024-12-16 07:00:00+00:00,105074.3515625,105321.7421875,104920.6015625,104953.828125,255205376,45.69064031806583,39.98792443107104,11.112874369188356,104694.63515625,102508.11203125,2.064300078276123,104694.63515625,69.79841250687153,764.6707760788559,695.227033715567,69.44374236328883,61.3906233156712,62.54487027063981,50097995776,0,1,0
2024-12-16 08:00:00+00:00,104958.6015625,104958.6015625,104467.1484375,104525.8984375,695599104,45.28097208652476,37.52991202290199,16.101377431283996,104822.2015625,102560.61125,1.2355071833220717,104822.2015625,63.68622445037199,715.5366950988828,699.2889659922303,16.247729106652514,50.03565594500692,58.53310336630818,49402396672,0,1,0
2024-12-16 09:00:00+00:00,104509.0078125,104872.4296875,104488.75,104695.8359375,924057600,44.900565871522346,35.68565974494419,15.310141843313986,104866.228125,102617.359375,0.4222945821315153,104866.228125,64.33685092406952,682.4433359809191,695.9198399899681,-13.476504009048995,54.544889176347674,55.32372281234194,50326454272,0,1,0
2024-12-16 10:00:00+00:00,104663.1484375,104663.1484375,104362.5625,104610.953125,944816128,44.21739791785388,34.11734030320134,16.301301040011616,104793.9109375,102673.19203125,-0.6865504175403745,104793.9109375,64.8396224972085,641.9670799946762,685.1292879909098,-43.16220799623363,52.292552882741695,52.29103266803211,49381638144,0,1,0
2024-12-16 11:00:00+00:00,104619.2265625,104765.734375,103622.84375,103686.0625,1070833664,41.91619370149006,29.3531966079089,23.06297370545483,104617.37890625,102715.91125,-1.6740608472046916,104617.37890625,57.41074560482795,529.1586007526203,653.9351505432519,-124.77654979063163,27.75089761768535,44.86277989225826,48310804480,0,1,0
2024-12-16 12:00:00+00:00,103720.0859375,104070.0703125,103377.9453125,103574.9765625,0,39.31602948423609,26.903134378128374,24.091352110756684,104520.17578125,102756.5584375,-0.9297552080527173,104520.17578125,52.97359554178857,425.8840353841806,608.3249275114376,-182.44089212725703,10.3630796907163,30.135510063714463,48310804480,0,1,0
2024-12-16 13:00:00+00:00,103608.1640625,104072.7421875,103456.890625,103855.03125,558460928,36.906180717853154,24.94283156652301,22.307157817044768,104451.96015625,102802.196875,-0.6525488836209603,104451.96015625,45.77057543404624,362.4580799185642,559.151557992863,-196.6934780742988,15.740540261882668,17.951505856761454,48869265408,0,1,0
2024-12-16 14:00:00+00:00,103861.796875,105941.15625,103858.203125,105328.8671875,3359727616,36.95260482821919,38.68779136544398,17.562402161362726,104524.675,102883.22546875,0.6951591677359508,104524.675,49.9487585561029,426.2057613271754,532.5623986597254,-106.35663733255001,76.1124200298088,34.07201332746927,52228993024,0,1,0
2024-12-16 15:00:00+00:00,105348.3359375,106435.7421875,105348.3359375,106309.84375,5648465920,37.388418390696934,39.337485919975734,15.65921095894922,104659.9984375,102986.53859375,1.2893274497511844,104659.9984375,57.16082481482592,549.5480208435911,535.9595230964985,13.58849774709256,95.88270762753004,62.578555973073854,57877458944,0,1,0
2024-12-16 16:00:00+00:00,106331.2421875,107100.0703125,106183.015625,106910.1796875,3862642688,38.252621463004665,42.25610020036819,14.278616943789405,104845.14765625,103095.998125,1.762340870192196,104845.14765625,70.76561028319425,687.8110850390221,566.3298354850033,121.48124955401886,94.89832756825739,88.96448507519875,61740101632,0,1,0
2024-12-16 17:00:00+00:00,106832.5390625,107132.734375,106745.46875,107071.7421875,3414179840,39.0765504835574,40.95228808846382,13.728180122984568,105056.9390625,103205.334375,2.01794836866509,105056.9390625,71.69307676156826,801.1867212592333,613.3012126398494,187.88550861938393,98.37561614022093,96.38555044533614,65154281472,0,1,0
2024-12-16 18:00:00+00:00,107088.5703125,107756.8359375,106919.078125,106999.6171875,4528553984,40.23262382153553,43.71658789600886,12.596878294536326,105304.3109375,103313.13953125,2.366608454917161,105304.3109375,70.49680191364298,875.1298924146831,665.6669485948162,209.46294381986695,82.70752081184946,91.99382150677593,60625727488,0,1,0
2024-12-16 19:00:00+00:00,107127.109375,107127.109375,105897.15625,106599.1875,4934942720,39.517943562943664,38.67722551046401,20.72243162801689,105494.64609375,103425.6890625,1.8179821054547372,105494.64609375,63.93199727522603,891.1464771684987,710.7628543095527,180.38362285894596,73.56297435494864,84.88203710233968,55690784768,0,1,0
2024-12-16 20:00:00+00:00,106600.90625,106647.9296875,105957.6015625,105974.5703125,3062849536,38.85431189425121,36.15790033614186,19.372630989925405,105631.0078125,103527.54609375,1.3035128222860266,105631.0078125,57.13579639731545,843.7125559415872,737.3527946359598,106.35976130562744,59.29869508901013,71.85639675193609,52627935232,0,1,0
2024-12-16 21:00:00+00:00,105783.859375,106255.625,105736.1328125,106122.5234375,649715712,37.875790389730575,34.34489436205346,20.53887598644758,105874.65390625,103624.0096875,2.349844211221735,105874.65390625,59.044765218106335,808.7367979320552,751.6295952951789,57.10720263687631,62.67747610160964,65.17971518185615,53277650944,0,1,0
2024-12-16 22:00:00+00:00,106081.6484375,106278.8671875,105741.1875,105767.9765625,0,36.990592720568245,32.75579961038203,19.45174021718602,106093.95390625,103725.2525,2.117306778898167,106093.95390625,59.72312938649601,743.8348231628479,750.0706408687128,-6.235817705864861,54.58074783496105,58.85230634186029,53277650944,0,1,0
2024-12-16 23:00:00+00:00,105773.9140625,106030.8125,105506.1015625,105984.7421875,0,35.76024205965041,31.02969997990735,20.787647162391647,106306.925,103823.66625,2.050657451898846,106306.925,60.016270824226524,701.8007922386023,740.4166711426908,-38.615878904088504,59.53098851378596,58.929737483452236,53277650944,0,1,0
2024-12-17 00:00:00+00:00,106052.015625,106198.0078125,105761.453125,106026.1171875,0,34.811026494997286,31.35743818825258,19.850408234010324,106376.65,103921.28796875,0.6619742703192641,106376.65,61.07231008654129,664.1709869019396,725.1675342945406,-60.996547392600974,60.475862536530016,58.195866295092365,53277650944,0,1,0
2024-12-17 01:00:00+00:00,105890.90625,106416.4140625,105824.21875,106380.2578125,0,34.18041140785886,31.698753372962805,18.623751246042016,106383.69140625,104021.430625,0.06623475307290158,106383.69140625,73.14678461879224,655.3705797352886,711.2081433826903,-55.83756364740168,68.56331333920906,62.85672146317503,53277650944,0,1,0
2024-12-17 02:00:00+00:00,106383.0390625,106567.3046875,106242.25,106242.25,0,33.76718086331653,32.21754794839969,17.96743095631168,106316.8984375,104117.94578125,-0.624757800849618,106316.8984375,72.8099724605515,629.9978930125799,694.9660933086683,-64.96820029608841,64.77662324920557,64.60526637498157,53277650944,0,1,0
2024-12-17 03:00:00+00:00,106266.046875,106923.578125,106266.046875,106841.9296875,0,33.774954070235324,33.69670238098797,16.64346453637731,106293.9171875,104212.8475,-0.21463412783324382,106293.9171875,74.21933299801215,650.7772401030816,686.1283226675511,-35.35108256446949,76.53263864535845,69.95752507792436,53277650944,0,1,0
2024-12-17 04:00:00+00:00,106864.03125,106864.03125,106433.2578125,106508.46875,0,33.78217204808848,32.086817181600466,15.848310550070266,106244.80234375,104306.61375,-0.45901887353422915,106244.80234375,61.73504838145572,633.0402179939265,675.5107017328262,-42.4704837388997,48.168271226904714,63.15917770715625,53277650944,0,1,0
2024-12-17 05:00:00+00:00,106497.8984375,106778.234375,106444.578125,106778.234375,0,33.78887445609499,30.857120682721522,15.240939245952791,106262.70703125,104407.50890625,0.16796270140426728,106262.70703125,55.427764399138134,633.4493221188022,667.0984258100215,-33.64910369121924,56.52078835380119,60.40723274202147,53277650944,0,1,0
2024-12-17 06:00:00+00:00,106798.9765625,106817.3515625,106374.421875,106528.8984375,0,33.61840670453522,29.254313021342888,15.272011476107933,106318.13984375,104492.46921875,0.5230765488035345,106318.13984375,45.19041631024791,606.6610033040051,655.0109413088182,-48.34993800481311,45.44280686164932,50.04395548078509,53277650944,0,1,0
2024-12-17 07:00:00+00:00,106541.0390625,107062.703125,106453.875,106803.796875,432644096,33.77891046788277,30.04290450923242,14.181587342938615,106386.2671875,104586.09703125,0.6419687503013727,106386.2671875,46.71402210133195,600.6887086104398,644.1464947691426,-43.45778615870279,57.656528771859186,53.20670799576991,53710295040,0,1,0
2024-12-17 08:00:00+00:00,106808.8125,107473.6953125,106770.6796875,107440.21875,794214400,34.409150715609385,32.36035599836591,13.025113819424927,106553.49140625,104699.7084375,1.5810477252647879,106553.49140625,54.74643115036383,639.932801557763,643.3037561268667,-3.3709545691036737,98.29860394199768,67.13264652516874,54504509440,0,1,0
2024-12-17 09:00:00+00:00,107411.5859375,107419.0546875,107158.2265625,107257.1953125,0,34.9943738027841,31.259208222359668,12.581899439607467,106680.73671875,104810.783125,1.2006002927750434,106680.73671875,57.436810290479286,648.7867562710162,644.4003561556966,4.386400115319589,88.99671235487509,81.65061502291066,54504509440,0,1,0
2024-12-17 10:00:00+00:00,107281.71875,107281.71875,106966.828125,107157.4765625,0,34.99094314459823,30.030354710142028,14.476748912095621,106793.87265625,104914.821875,1.067057254392583,106793.87265625,65.16898958892692,640.3752620291489,643.5953373303871,-3.2200753012382393,83.928656512555,90.40799093647593,54504509440,0,1,0
2024-12-17 11:00:00+00:00,107175.4765625,107267.90625,106767.625,106873.1171875,0,34.44065394508765,28.13778768572507,16.07381450488889,106843.15859375,105008.35734375,0.4632996621127643,106843.15859375,59.29988539214471,603.803397457843,635.6369493558783,-31.833551898035353,69.47651795498943,80.80062894080652,54504509440,0,1,0
2024-12-17 12:00:00+00:00,106800.5234375,107145.6015625,106549.8046875,107145.6015625,0,33.360057229851336,26.033558588376682,17.605795616113912,106933.49375,105105.69078125,0.8502752553715683,106933.49375,67.42312860643428,590.0059221101401,626.5107439067307,-36.50482179659059,83.32512745580738,78.91010064111727,54504509440,0,1,0
2024-12-17 13:00:00+00:00,107117.4296875,107568.6015625,106984.2578125,107200.0234375,0,33.02431156729757,29.427007541119384,16.316960937969267,106969.303125,105197.34046875,0.3351621887094157,106969.303125,66.02810864278942,576.813566243829,616.5713083741504,-39.75774213032139,79.6044355100188,77.46869364027188,54504509440,0,1,0
2024-12-17 14:00:00+00:00,107277.3828125,108240.0859375,107151.828125,108240.0859375,0,33.55490210259409,33.55909285459603,14.227986711830065,107142.46484375,105304.22984375,1.6258023496371035,107142.46484375,73.11137643290077,642.8722496383125,621.8314966269828,21.040753011329684,100.0,87.64318765527541,54504509440,0,1,0
2024-12-17 15:00:00+00:00,108239.4140625,108239.4140625,105803.125,106493.2890625,300335104,31.40521947250509,25.642258761458482,23.927470665548277,107113.9703125,105378.53984375,-0.26685711200213874,107113.9703125,50.91413176437286,547.9558292263973,607.0563631468657,-59.100533920468365,28.320686305625284,69.30837393854804,54204174336,0,1,0
2024-12-17 16:00:00+00:00,106465.0625,106997.4296875,106188.7578125,106877.5625,0,29.409085601708167,23.648581391082875,22.067117518034983,107148.83671875,105457.7015625,0.3272952857055586,107148.83671875,54.941218218099,498.00089281532564,585.2452690805577,-87.24437626523206,44.08923768397498,57.4699746632001,54204174336,0,1,0
2024-12-17 17:00:00+00:00,107031.8359375,107572.234375,106741.0859375,107441.65625,0,28.349857260712103,27.254673807204206,20.318550579797062,107212.62265625,105551.7840625,0.5972253736882891,107212.62265625,54.69040801936653,498.18611764599336,567.8334387936449,-69.6473211476515,67.23666451875575,46.54886283611868,54204174336,0,1,0
2024-12-17 18:00:00+00:00,107525.5,107625.15625,106449.4453125,106514.5625,0,26.881669906166078,24.3191132797934,20.801830031621485,107120.05703125,105622.22609375,-0.8615546959690085,107120.05703125,50.04360933194977,418.6977055606694,538.0062921470497,-119.30858658638033,29.193635772013682,46.83984599158148,54204174336,0,1,0
